"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000197766.9",161.518188822055,-0.0528878937159231,0.223164789104077,-0.236990315220641,0.812664303602873,0.985939045989962,"CFD"
"ENSG00000287804.3",30.8768072953091,-0.08697402524312,0.36702734513797,-0.236968788280408,0.81268100402804,0.985939045989962,"ENSG00000287804"
"ENSG00000074219.14",12657.0246907022,0.0234302049594028,0.0989044372432795,0.236897409382863,0.812736379805799,0.985945330960037,"TEAD2"
"ENSG00000153157.14",126.548922211055,-0.044957911196511,0.189825274836459,-0.236838383272426,0.812782172993634,0.985945330960037,"SYCP2L"
"ENSG00000270061.1",6.28021369916695,-0.172305999819615,0.727812299908103,-0.236745105628706,0.812854540250503,NA,"ENSG00000270061"
"ENSG00000261089.1",5.19315389318276,0.193628186414697,0.817988134258154,0.236712708052057,0.81287967551914,NA,"CDC37P2"
"ENSG00000289073.1",9.42634338154533,0.159564180459204,0.674102787510893,0.236706008958056,0.812884872954379,0.986011687830763,"ENSG00000289073"
"ENSG00000167749.12",2.90196546728099,-0.282923467208239,1.19542284913638,-0.236672293333388,0.812911031060817,NA,"KLK4"
"ENSG00000229221.1",1.14642481612588,0.439787107117677,1.85831692690048,0.236658828616067,0.812921477655795,NA,"HNRNPA1P66"
"ENSG00000154001.14",8629.5879634856,-0.0217438764638493,0.0919041343503065,-0.236593017469369,0.812972537683793,0.986059800533634,"PPP2R5E"
"ENSG00000164197.12",280.855529500521,0.0381628563931879,0.161409378544465,0.23643518572048,0.813094995764295,0.986065967295166,"RNF180"
"ENSG00000233820.3",4.23214626898807,-0.212670211081949,0.899625334773562,-0.236398646037996,0.813123346728195,NA,"ENSG00000233820"
"ENSG00000284431.1",3.22389883906618,-0.272104415821205,1.151418455165,-0.236321047835047,0.813183555612879,NA,"ENSG00000284431"
"ENSG00000263934.5",131.824664195243,-0.131538632244411,0.556623461468884,-0.236315285556399,0.813188026641526,0.986065967295166,"SNORD3A"
"ENSG00000198838.15",83.969725980226,0.0615088054587129,0.260286998744456,0.236311478312065,0.813190980736385,0.986065967295166,"RYR3"
"ENSG00000072364.13",17042.5401412225,0.0316499288272844,0.133965637621813,0.236254082682251,0.813235515141354,0.986065967295166,"AFF4"
"ENSG00000260691.8",8.1518119031879,0.154303059527482,0.653221302744757,0.236218658024653,0.813263002135591,NA,"ANKRD20A1"
"ENSG00000128815.20",2.22250196074962,-0.297642632788291,1.26028050192795,-0.236171735048637,0.813299411354564,NA,"WDFY4"
"ENSG00000291158.1",149.554021483732,0.0395611794451643,0.167514507711724,0.236165690874041,0.813304101275612,0.986065967295166,"LINC00869"
"ENSG00000103479.17",2643.02853201691,0.0273391297218693,0.115774054186384,0.236142112444781,0.813322396802441,0.986065967295166,"RBL2"
"ENSG00000277440.1",1.887071158211,-0.363278347243257,1.53840920175228,-0.236138958886541,0.813324843792902,NA,"ENSG00000277440"
"ENSG00000277895.1",0.862345752867545,0.491237758303165,2.08147354315713,0.236004805306373,0.813428941395359,NA,"ENSG00000277895"
"ENSG00000289907.1",0.862345752867545,0.491237758303165,2.08147354315713,0.236004805306373,0.813428941395359,NA,"ENSG00000289907"
"ENSG00000083290.20",2658.09086109757,-0.0188454021531798,0.0798537087543006,-0.235999084415286,0.813433380642353,0.986065967295166,"ULK2"
"ENSG00000096088.16",1.14491119660567,-0.406221570094263,1.72182815138769,-0.235924572244259,0.813491200492014,NA,"PGC"
"ENSG00000289501.1",1.14491119660567,-0.406221570094263,1.72182815138769,-0.235924572244259,0.813491200492014,NA,"ENSG00000289501"
"ENSG00000131435.13",508.685185710756,-0.0422540008766447,0.179117609355486,-0.235900875568215,0.813509588818399,0.986065967295166,"PDLIM4"
"ENSG00000213260.3",8.3487955170329,-0.161187618699346,0.683466919648669,-0.235838215523589,0.813558212730267,NA,"YWHAZP5"
"ENSG00000167962.15",1650.93006533318,-0.0310056199138772,0.131485656575859,-0.235809902930278,0.813580183410611,0.986065967295166,"ZNF598"
"ENSG00000257913.4",39.7756031290606,-0.0763180226450998,0.323686179014023,-0.235777823067921,0.813605077683356,0.986065967295166,"DDN-AS1"
"ENSG00000170909.14",3.30207014570058,-0.274812598636312,1.16593219392813,-0.235702041737473,0.813663885451144,NA,"OSCAR"
"ENSG00000197977.4",481.620583951512,-0.0300526258462826,0.127522585916646,-0.235665122615427,0.813692535779421,0.986065967295166,"ELOVL2"
"ENSG00000205436.8",376.046214214092,-0.0334331394045529,0.141901222906865,-0.235608536132887,0.813736449043692,0.986065967295166,"EXOC3L4"
"ENSG00000233937.9",90.1701335283249,0.054744504851822,0.232354045016557,0.235608142083006,0.813736754843452,0.986065967295166,"CTC-338M12.4"
"ENSG00000278416.1",7.0358262945238,-0.177051725400902,0.751813556872124,-0.235499511524526,0.813821057940081,NA,"PMS2P2"
"ENSG00000186862.20",26.6024730234242,0.0954059549978342,0.405180951653323,0.23546505483176,0.813847798618649,0.986065967295166,"PDZD7"
"ENSG00000242747.1",1.13951380233305,0.437941454231682,1.85996647039786,0.235456639246837,0.813854329703591,NA,"RPL21P14"
"ENSG00000084733.11",16676.3719815747,0.0186001735986164,0.0789972643795747,0.235453388730581,0.813856852335961,0.986065967295166,"RAB10"
"ENSG00000253512.1",0.86167168026457,0.489997905559914,2.08178620760026,0.235373788034051,0.813918628754307,NA,"ENSG00000253512"
"ENSG00000213641.4",0.86167168026457,0.489997905559914,2.08178620760026,0.235373788034051,0.813918628754307,NA,"RPL7AP4"
"ENSG00000259925.1",0.86167168026457,0.489997905559914,2.08178620760026,0.235373788034051,0.813918628754307,NA,"ENSG00000259925"
"ENSG00000242858.1",1.14558526920864,-0.405193683584099,1.72164206125686,-0.235353034583909,0.81393473525861,NA,"RPL13AP14"
"ENSG00000266718.2",3.56869625264005,-0.244345729788619,1.03866560466705,-0.23524965945796,0.814014964628561,NA,"ENSG00000266718"
"ENSG00000158258.16",81643.7596293407,0.0270683480227319,0.115086378736006,0.235200275827806,0.814053291921449,0.986065967295166,"CLSTN2"
"ENSG00000184363.10",1531.48042340391,0.0232374335072241,0.0988183962034249,0.235152910793939,0.814090052973134,0.986065967295166,"PKP3"
"ENSG00000230612.3",5.24588901297108,-0.192860202514999,0.820432814219089,-0.23507129306934,0.81415339925724,NA,"ENSG00000230612"
"ENSG00000067365.15",1177.5446952414,0.0221977624125398,0.0944671295639315,0.234978690630346,0.81422527262245,0.986065967295166,"METTL22"
"ENSG00000255329.1",3.93855336688759,0.228574872270039,0.972992271846005,0.234919514660046,0.814271202859489,NA,"H2AZP4"
"ENSG00000270074.1",3.64200078027243,0.244856692737932,1.04247025587046,0.234881226931005,0.814300920743191,NA,"ENSG00000270074"
"ENSG00000168447.11",1.49524872124257,-0.364821029617111,1.55342697298508,-0.234849166366713,0.814325805478239,NA,"SCNN1B"
"ENSG00000204271.13",724.845058792018,0.0268574709429929,0.114365202100505,0.234839535538006,0.814333280761324,0.986065967295166,"SPIN3"
"ENSG00000291241.1",2.74582343994635,0.271709821786932,1.1571189657664,0.234815805310881,0.814351699826363,NA,"ENSG00000291241"
"ENSG00000167011.9",1.44591117641889,0.366284768369092,1.56114007108123,0.234626459953338,0.814498670677727,NA,"NAT16"
"ENSG00000233862.8",1.164939384505,0.384311795560164,1.63810692003045,0.234607271882485,0.814513564922577,NA,"ENSG00000233862"
"ENSG00000273920.1",1.164939384505,0.384311795560164,1.63810692003045,0.234607271882485,0.814513564922577,NA,"ENSG00000273920"
"ENSG00000223692.1",1.164939384505,0.384311795560164,1.63810692003045,0.234607271882485,0.814513564922577,NA,"DIP2A-IT1"
"ENSG00000241899.1",1.14396921888345,0.436113248062033,1.85894645000019,0.234602372791314,0.814517367726422,NA,"TPT1P3"
"ENSG00000106554.13",6664.0753731395,-0.0186734437596132,0.0796296214254528,-0.234503736490758,0.814593932755489,0.986065967295166,"CHCHD3"
"ENSG00000286904.1",21.2368857868815,0.0978934082863277,0.417572601240709,0.234434462403574,0.81464770684168,0.986065967295166,"ENSG00000286904"
"ENSG00000102882.12",3529.47488330951,-0.0269998769838384,0.11517354781679,-0.234427761370936,0.814652908571947,0.986065967295166,"MAPK3"
"ENSG00000169018.6",8914.31190717597,-0.0225800682452068,0.0963304375527383,-0.2344022182277,0.814672736716446,0.986065967295166,"FEM1B"
"ENSG00000164346.10",11265.2615541511,-0.0177152222607922,0.0755816485882734,-0.234385232284292,0.814685922306646,0.986065967295166,"NSA2"
"ENSG00000135697.10",29.9890265792137,0.0804534314452796,0.343298462480458,0.234354185171625,0.814710023223449,0.986065967295166,"BCO1"
"ENSG00000265437.1",2.59270255799448,-0.277383817294846,1.18396274282541,-0.234284244986373,0.814764316276388,NA,"ENSG00000265437"
"ENSG00000235750.10",1416.83608068228,0.0217441908014529,0.0928211380177098,0.23425904126821,0.814783881595693,0.986065967295166,"KIAA0040"
"ENSG00000233081.1",6.28823216499625,-0.171352737263816,0.731921624128214,-0.234113505620104,0.814896861289523,NA,"ENSG00000233081"
"ENSG00000254170.1",3.67123010489276,0.23037074529542,0.984020152396866,0.234111816444293,0.814898172623606,NA,"ENSG00000254170"
"ENSG00000229587.2",6.29138423334262,-0.169188784236867,0.722709134609273,-0.234103564123813,0.814904579038869,NA,"ENSG00000229587"
"ENSG00000131381.12",2326.10786299338,0.0197667298002881,0.0844736075896325,0.233998882779029,0.814985846002578,0.986065967295166,"RBSN"
"ENSG00000124486.15",13659.4067519428,-0.0250978225609383,0.107267720817505,-0.23397367231879,0.815005417863266,0.986065967295166,"USP9X"
"ENSG00000293508.1",177.505850549482,0.0408606198735592,0.174655663968838,0.233949583683983,0.815024118915102,0.986065967295166,"POLR1HASP"
"ENSG00000253736.5",7.30512697732563,-0.160954344368941,0.688177315713236,-0.233884989658699,0.815074266578313,NA,"ENSG00000253736"
"ENSG00000291087.1",669.267552863877,0.0256933669964887,0.109868613114383,0.233855386612915,0.815097249198104,0.986065967295166,"CRYBB2P1"
"ENSG00000226180.3",77.5735033420608,-0.0596578184767587,0.255140471739726,-0.233823423112649,0.815122064558911,0.986065967295166,"ENSG00000226180"
"ENSG00000212125.2",13.3379773639199,-0.121138992104149,0.518079829186142,-0.233823023556905,0.815122374761403,0.986065967295166,"TAS2R15P"
"ENSG00000285410.1",611.297132670262,0.0251023021296882,0.107359516026739,0.233815343610865,0.815128337235209,0.986065967295166,"GABPB1-IT1"
"ENSG00000107130.10",9462.94227386394,0.0218701046549394,0.0935365548050561,0.233813450800277,0.815129806756756,0.986065967295166,"NCS1"
"ENSG00000251023.1",8.0317061442297,-0.161955345205262,0.692779042278808,-0.233776334619665,0.815158622781036,NA,"ENSG00000251023"
"ENSG00000205133.12",2107.69688187673,0.0303264215340405,0.129789293904588,0.23365888373146,0.815249810202031,0.986065967295166,"TRIQK"
"ENSG00000114786.16",3.96028755813884,0.246526898713882,1.05512766667625,0.233646511696982,0.815259415842716,NA,"ABHD14A-ACY1"
"ENSG00000105426.19",13820.7907362315,0.0189692485756148,0.0811938172397988,0.233629224742456,0.815272837471097,0.986065967295166,"PTPRS"
"ENSG00000269656.1",24.7314630909731,-0.107653040279492,0.460841369303428,-0.233601077182399,0.815294691412772,0.986065967295166,"NOP53-AS1"
"ENSG00000277218.1",3.5251891224996,-0.237527041687316,1.01698752141284,-0.233559445603947,0.8153270146941,NA,"ENSG00000277218"
"ENSG00000158615.10",6204.3682206767,0.0218202040852983,0.0934458857436394,0.233506311290795,0.815368269299923,0.986065967295166,"PPP1R15B"
"ENSG00000174453.10",2.17401575667001,-0.321944096430932,1.37950573175151,-0.233376410855626,0.815469128903464,NA,"VWC2L"
"ENSG00000268945.1",2.17401575667001,-0.321944096430932,1.37950573175151,-0.233376410855626,0.815469128903464,NA,"ENSG00000268945"
"ENSG00000241529.3",1.40751113693086,0.394332108328232,1.68971273195185,0.23337227735316,0.815472338361085,NA,"RN7SL767P"
"ENSG00000258555.6",1.40751113693086,0.394332108328232,1.68971273195185,0.23337227735316,0.815472338361085,NA,"SPECC1L-ADORA2A"
"ENSG00000172845.18",8906.85677799698,0.0237770773834565,0.101922894528226,0.23328495029026,0.815540144174829,0.986065967295166,"SP3"
"ENSG00000255745.2",1.44969252036631,0.364111105486213,1.56096239124564,0.233260652228562,0.815559010849656,NA,"ENSG00000255745"
"ENSG00000285382.1",10.5269918613466,-0.159958400998003,0.685948852284752,-0.233192898370215,0.81561162013811,0.986065967295166,"ENSG00000285382"
"ENSG00000188234.15",180.874396249904,0.0587210468495025,0.251845113571708,0.233163336054892,0.815634574845933,0.986065967295166,"AGAP4"
"ENSG00000251680.6",7.71057554571217,-0.166349678821469,0.713527529741084,-0.233137015584854,0.815655012441199,NA,"ENSG00000251680"
"ENSG00000043093.15",5652.70600472203,0.0258229317557789,0.110769787009311,0.233122518811094,0.815666269102043,0.986065967295166,"DCUN1D1"
"ENSG00000228763.1",1.14804086645107,-0.4011702690248,1.72097043148989,-0.233107008513502,0.815678312800397,NA,"LIMS1-AS1"
"ENSG00000213117.4",1.14804086645107,-0.4011702690248,1.72097043148989,-0.233107008513502,0.815678312800397,NA,"MEMO1P2"
"ENSG00000268458.1",1.14804086645107,-0.4011702690248,1.72097043148989,-0.233107008513502,0.815678312800397,NA,"ENSG00000268458"
"ENSG00000273402.1",7.4579575556573,0.161904587232842,0.69469292482315,0.23305921429106,0.815715425140871,NA,"ENSG00000273402"
"ENSG00000169139.12",6556.10356206582,0.0200833236927856,0.0861928746299755,0.233004454010879,0.815757947151809,0.986065967295166,"UBE2V2"
"ENSG00000197771.13",7615.09886119782,-0.0175853764267274,0.0754803607020432,-0.232979496430141,0.815777327191032,0.986065967295166,"MCMBP"
"ENSG00000086015.23",4889.2896472404,-0.0178423984678899,0.0766056003557271,-0.232912455290953,0.815829386476902,0.986065967295166,"MAST2"
"ENSG00000286459.1",3.27142375344569,-0.302072070898808,1.29737109884909,-0.232833975696529,0.815890329070177,NA,"ENSG00000286459"
"ENSG00000272498.1",21.4035907307498,0.104329396032344,0.448121905068522,0.232814765027812,0.815905247104535,0.986065967295166,"ENSG00000272498"
"ENSG00000286073.1",1.44345557917646,0.363513575504675,1.56142421610148,0.232808977698761,0.815909741264845,NA,"ENSG00000286073"
"ENSG00000262267.6",1.44345557917646,0.363513575504675,1.56142421610148,0.232808977698761,0.815909741264845,NA,"ENSG00000262267"
"ENSG00000105671.12",3632.50732449121,0.0288391047048097,0.123901646111592,0.232758043253403,0.815949294756965,0.986065967295166,"DDX49"
"ENSG00000166535.20",3.94904982846029,0.233720551362075,1.00417857375135,0.232747996692417,0.815957096538025,NA,"A2ML1"
"ENSG00000139988.10",79.9721488232654,0.0546587655121237,0.234908390040811,0.232681197562283,0.816008970691706,0.986065967295166,"RDH12"
"ENSG00000161860.8",39.7941453917928,-0.0703437723281266,0.302329436151051,-0.232672587967852,0.816015656697082,0.986065967295166,"SYCE2"
"ENSG00000272609.1",1.16248378726257,0.381130666234794,1.63857476348794,0.232598886988533,0.816072891665123,NA,"ENSG00000272609"
"ENSG00000165476.14",5175.75894844315,0.0266233137134046,0.114523269261414,0.23247077982583,0.81617237991491,0.986065967295166,"REEP3"
"ENSG00000267259.1",2.22808722783746,-0.292938796123931,1.26019258043526,-0.232455579148667,0.81618418498443,NA,"ERVE-1"
"ENSG00000232341.2",13.6707187102462,0.123092404160906,0.529545336963435,0.232449226853272,0.816189118282848,0.986065967295166,"RPL4P2"
"ENSG00000091622.16",125.607524928524,-0.0466354771502428,0.200727241260435,-0.232332576572082,0.816279712129249,0.986065967295166,"PITPNM3"
"ENSG00000106302.10",4.69968441534848,-0.219523295374867,0.945418578633005,-0.232196934073667,0.81638505894611,NA,"HYAL4"
"ENSG00000287815.2",1.13147293800279,0.425416649320841,1.83237939223492,0.232166248498335,0.816408891374411,NA,"ENSG00000287815"
"ENSG00000267108.1",1.13147293800279,0.425416649320841,1.83237939223492,0.232166248498335,0.816408891374411,NA,"ENSG00000267108"
"ENSG00000124103.10",1.13147293800279,0.425416649320841,1.83237939223492,0.232166248498335,0.816408891374411,NA,"FAM209A"
"ENSG00000197386.14",14843.7613051835,0.0197321189060244,0.0849959729243626,0.232153574188555,0.816418735123346,0.986065967295166,"HTT"
"ENSG00000173638.19",2945.84157866657,0.0299259643939811,0.128910676312857,0.232144964637008,0.816425421915348,0.986065967295166,"SLC19A1"
"ENSG00000178982.10",11985.6018504036,0.0203144190788894,0.0875203066581854,0.232110922076956,0.816451861927228,0.986065967295166,"EIF3K"
"ENSG00000122912.15",1030.40519567136,0.0230261341248391,0.099225044774503,0.232059700019969,0.816491645221858,0.986065967295166,"SLC25A16"
"ENSG00000183155.5",1062.02296893906,0.0208054116849775,0.0896575596161977,0.232054182313688,0.816495930758066,0.986065967295166,"RABIF"
"ENSG00000253194.2",8.66859517387756,0.154661442702289,0.666563379425511,0.232028112368829,0.816516179045385,NA,"ENSG00000253194"
"ENSG00000203872.7",35.0447259714407,-0.0742807709571199,0.320146506355072,-0.232021182435568,0.816521561481664,0.986065967295166,"C6orf163"
"ENSG00000290816.1",30.1163229370567,-0.0880261677496031,0.379405659468901,-0.232010687117382,0.816529713146828,0.986065967295166,"ENSG00000290816"
"ENSG00000285641.1",2.26468334418508,-0.313282983288583,1.35031682617654,-0.232007020289937,0.816532561159449,NA,"ENSG00000285641"
"ENSG00000185800.12",1869.11714011361,-0.0246881607189728,0.10642508927343,-0.231976885220583,0.816555967058871,0.986065967295166,"DMWD"
"ENSG00000212607.1",4.62188885434453,0.198876134092687,0.857734385014137,0.231862144700436,0.816645087484186,NA,"SNORA3B"
"ENSG00000256566.1",2.5784023539734,-0.293862351530077,1.26760553674039,-0.231824761736001,0.81667412382155,NA,"ENSG00000256566"
"ENSG00000149823.10",5609.67761655546,-0.0260455993540612,0.112384016871044,-0.231755369484144,0.816728023286248,0.986065967295166,"VPS51"
"ENSG00000166436.18",442.202932859747,0.0378285939644929,0.163304250973625,0.23164488210783,0.816813844604976,0.986065967295166,"TRIM66"
"ENSG00000290853.1",198.818219194621,-0.0354628159661815,0.153097034850446,-0.231636203802533,0.816820585591239,0.986065967295166,"ENSG00000290853"
"ENSG00000253738.3",1472.40687886332,-0.0238819555145165,0.103123054605496,-0.231586967685144,0.816858830640905,0.986065967295166,"OTUD6B-AS1"
"ENSG00000212829.8",4.31305828151722,0.206098733872297,0.890003529824137,0.23157069266121,0.816871472657652,NA,"RPS26P3"
"ENSG00000163631.19",4020.90903340662,0.117147207864717,0.506006854868698,0.231513084729089,0.81691622138892,0.986065967295166,"ALB"
